customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,Contas_Diarias,Churn_Bin,customer_gender_Bin
8984-Hpemb,No,Female,0,No,No,71,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,118.65,8477.6,3.96,0.0,0
8985-Oopos,No,Female,0,No,No,1,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),74.1,74.1,2.47,0.0,0
8988-Ecpjr,Yes,Female,1,Yes,Yes,34,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,79.6,2718.3,2.65,1.0,0
8990-Yozlv,No,Female,0,No,No,69,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,66.9,4577.9,2.23,0.0,0
8990-Zxlsu,No,Female,0,No,No,9,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,69.05,651.5,2.3,0.0,0
8992-Ceuen,No,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,18.85,18.85,0.63,0.0,0
8992-Jqyun,Yes,Male,0,Yes,No,1,No,No Phone Service,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,50.35,50.35,1.68,1.0,1
8992-Obvdg,No,Male,0,No,No,21,Yes,No,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Mailed Check,61.65,1393.6,2.06,0.0,1
8992-Vonjd,No,Female,0,No,Yes,13,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,56.0,764.55,1.87,0.0,0
8993-Izeux,No,Male,0,No,No,7,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),69.15,488.65,2.31,0.0,1
8993-Phfwd,Yes,Female,0,No,No,3,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,25.25,58.9,0.84,1.0,0
8996-Zroxe,No,Male,1,No,No,57,Yes,No,Dsl,No,No,Yes,Yes,No,No,One Year,Yes,Electronic Check,53.5,3035.8,1.78,0.0,1
8999-Bohse,Yes,Female,1,No,No,11,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),89.7,1047.7,2.99,1.0,0
8999-Exmno,No,Female,0,Yes,Yes,19,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.15,387.7,0.67,0.0,0
8999-Xxgns,No,Female,1,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),105.75,7629.85,3.52,0.0,0
8999-Ypybv,No,Male,0,Yes,Yes,45,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,84.35,3858.05,2.81,0.0,1
9000-Plfuz,No,Female,1,Yes,No,60,No,No Phone Service,Dsl,No,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),49.45,2907.55,1.65,0.0,0
9003-Cpath,No,Male,0,No,No,42,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,No,Electronic Check,79.9,3313.4,2.66,0.0,1
9013-Aqorl,No,Female,0,No,Yes,48,No,No Phone Service,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),45.55,2108.35,1.52,0.0,0
9018-Pciok,No,Female,0,No,No,55,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,64.75,3617.1,2.16,0.0,0
9019-Qvlzd,Yes,Female,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,79.55,79.55,2.65,1.0,0
9025-Aomki,Yes,Female,0,No,No,6,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),93.55,536.4,3.12,1.0,0
9025-Zrpvr,Yes,Male,0,No,No,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,18.95,185.6,0.63,1.0,1
9026-Lhevg,No,Female,0,No,No,9,No,No Phone Service,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,No,Electronic Check,40.75,359.4,1.36,0.0,0
9026-Rnujs,Yes,Male,1,No,No,5,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,No,Electronic Check,50.35,237.25,1.68,1.0,1
9027-Tmatr,No,Female,0,Yes,No,43,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,78.8,3460.3,2.63,0.0,0
9027-Yfhqj,No,Male,0,No,No,7,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),25.05,152.95,0.84,0.0,1
9028-Lihrp,No,Male,0,Yes,Yes,71,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card (Automatic),100.2,7209,3.34,0.0,1
9029-Fegvj,No,Female,1,Yes,No,32,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,No,Mailed Check,79.3,2570,2.64,0.0,0
9030-Qgznl,No,Female,0,No,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.85,161.65,0.7,0.0,0
9031-Zvqpt,No,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,108.2,7840.6,3.61,0.0,1
9033-Eoxwv,Yes,Female,0,No,No,12,Yes,Yes,Dsl,No,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,74.05,872.65,2.47,1.0,0
9036-Cskbw,No,Female,0,No,No,51,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),107.45,5680.9,3.58,0.0,0
9039-Rbeee,Yes,Male,0,No,No,39,No,No Phone Service,Dsl,Yes,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),48.95,1880.85,1.63,1.0,1
9039-Zvjdc,No,Male,0,No,No,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.1,53.05,0.64,0.0,1
9040-Kzvwo,No,Male,0,No,No,26,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Bank Transfer (Automatic),75.5,2018.1,2.52,0.0,1
9046-Dqmtp,No,Male,0,No,No,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),20.75,739.9,0.69,0.0,1
9046-Jbfwa,No,Male,0,No,Yes,27,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.15,537.35,0.64,0.0,1
9048-Jvyvf,Yes,Male,0,No,No,3,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,69.35,191.35,2.31,1.0,1
9050-Ikdza,No,Female,1,No,No,2,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,81.5,162.55,2.72,0.0,0
9050-Qlroh,Yes,Male,0,No,No,18,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),90.7,1597.25,3.02,1.0,1
9052-Dhnkm,No,Male,0,No,No,26,Yes,Yes,Dsl,Yes,Yes,No,No,No,No,One Year,No,Electronic Check,61.55,1581.95,2.05,0.0,1
9052-Vkduw,No,Female,1,Yes,No,65,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),109.4,7227.45,3.65,0.0,0
9053-Ejunl,No,Male,0,No,No,41,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,89.2,3645.75,2.97,0.0,1
9053-Jzfkv,Yes,Male,0,No,No,67,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),116.2,7752.3,3.87,1.0,1
9054-Fownv,No,Male,0,Yes,Yes,22,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,88.75,1885.15,2.96,0.0,1
9055-Mojjj,No,Female,0,Yes,Yes,64,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65.8,4068,2.19,0.0,0
9057-Mswco,Yes,Male,1,Yes,No,27,No,No Phone Service,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),30.75,805.1,1.02,1.0,1
9057-Sihch,Yes,Female,0,No,No,3,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96.6,291.9,3.22,1.0,0
9058-Cbreo,Yes,Female,1,No,No,1,Yes,Yes,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,50.55,50.55,1.68,1.0,0
9058-Hrzsv,No,Female,1,Yes,No,65,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,94.4,6126.15,3.15,0.0,0
9058-Mjlzc,No,Female,0,No,No,24,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.6,2283.15,3.15,0.0,0
9060-Hjjrw,No,Female,0,No,No,51,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),56.4,2928.5,1.88,0.0,0
9061-Tihda,Yes,Male,1,Yes,No,13,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.25,1233.65,3.18,1.0,1
9063-Zgtuy,Yes,Female,0,Yes,Yes,61,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.4,1182.55,0.65,1.0,0
9065-Zcpqx,No,Male,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),78.85,5763.15,2.63,0.0,1
9066-Qrsdu,No,Female,0,Yes,No,69,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,26.3,1763.55,0.88,0.0,0
9067-Sqtns,No,Male,0,Yes,Yes,44,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.6,926,0.69,0.0,1
9067-Ygsca,No,Female,0,No,No,70,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),26.05,1856.4,0.87,0.0,0
9068-Fhqhd,No,Female,0,Yes,Yes,40,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.15,777.35,0.67,0.0,0
9068-Vpwqq,No,Male,0,Yes,No,61,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),75.35,4729.3,2.51,0.0,1
9069-Lgeul,No,Male,0,Yes,No,23,Yes,No,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),59.95,1406,2.0,0.0,1
9070-Bckqp,No,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),110.15,7881.2,3.67,0.0,0
9073-Zziay,No,Male,0,Yes,Yes,62,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,86.1,5215.25,2.87,0.0,1
9074-Kgvox,No,Male,0,Yes,Yes,50,No,No Phone Service,Dsl,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),39.45,2021.35,1.32,0.0,1
9076-Axyik,No,Male,1,Yes,No,64,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,102.1,6538.45,3.4,0.0,1
9078-Gdrpj,,Female,0,Yes,Yes,63,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,100.55,6215.35,3.35,0.0,0
9079-Lwtfd,No,Male,0,No,No,47,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-To-Month,No,Mailed Check,100.75,4669.2,3.36,0.0,1
9079-Yexqj,Yes,Female,0,No,No,54,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,111.1,6014.85,3.7,1.0,0
9081-Wwxkp,No,Female,0,Yes,Yes,47,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.25,873.4,0.68,0.0,0
9084-Oaykl,No,Male,0,No,No,58,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.8,1212.25,0.69,0.0,1
9086-Yjyxs,No,Male,0,Yes,Yes,34,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),77.2,2753.8,2.57,0.0,1
9087-Eycpr,No,Female,0,No,No,60,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.0,1505.05,0.83,0.0,0
9089-Uowjg,No,Female,0,Yes,Yes,12,Yes,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),58.35,740.55,1.94,0.0,0
9090-Sgqxl,Yes,Male,1,Yes,No,68,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,105.3,7299.65,3.51,1.0,1
9091-Wtuuy,No,Male,0,Yes,Yes,64,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,No,Two Year,No,Mailed Check,69.25,4447.75,2.31,0.0,1
9092-Gdzko,No,Male,0,No,No,22,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Credit Card (Automatic),24.85,493.4,0.83,0.0,1
9093-Fpdlg,No,Female,0,No,No,11,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,94.2,999.9,3.14,0.0,0
9094-Azphk,No,Female,0,No,No,15,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.15,1415,3.34,0.0,0
9095-Hfafx,Yes,Female,0,No,No,5,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),81.0,389.6,2.7,1.0,0
9097-Zubyc,No,Male,0,Yes,No,14,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),48.8,664.4,1.63,0.0,1
9099-Ftuhs,No,Female,0,No,No,23,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,54.4,1249.25,1.81,0.0,0
9101-Bwfss,Yes,Female,0,Yes,No,50,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,108.55,5610.7,3.62,1.0,0
9101-Ntixf,No,Male,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.4,50.6,0.65,0.0,1
9102-Iayht,Yes,Female,0,Yes,Yes,17,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,85.45,1451.6,2.85,1.0,0
9102-Oxkfy,No,Male,0,No,No,59,Yes,Yes,Dsl,No,No,Yes,No,No,No,Two Year,No,Credit Card (Automatic),54.15,3116.15,1.8,0.0,1
9103-Cxvok,No,Male,0,Yes,Yes,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.75,19.75,0.66,0.0,1
9103-Tcihj,Yes,Female,0,No,No,15,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,55.7,899.8,1.86,1.0,0
9107-Ukcky,No,Male,0,Yes,No,61,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,79.8,4914.8,2.66,0.0,1
9108-Ejfjp,No,Female,0,Yes,No,1,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,53.55,53.55,1.78,0.0,0
9108-Eqpnq,No,Female,0,Yes,Yes,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),26.1,225.55,0.87,0.0,0
9110-Hsgtv,No,Female,0,No,No,69,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),82.45,5555.3,2.75,0.0,0
9112-Wsnpu,No,Female,1,No,No,35,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,70.55,2419,2.35,0.0,0
9114-Aafqh,No,Female,0,Yes,No,48,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,One Year,Yes,Electronic Check,65.65,3094.65,2.19,0.0,0
9114-Dpsia,No,Male,0,Yes,Yes,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),81.0,5750,2.7,0.0,1
9114-Vepuf,No,Male,0,Yes,No,62,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,No,Electronic Check,96.1,6001.45,3.2,0.0,1
9115-Yqhga,No,Male,0,No,No,40,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,51.1,2092.9,1.7,0.0,1
9117-Shlzx,Yes,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,45.7,45.7,1.52,1.0,1
9121-Phqsr,No,Male,1,Yes,No,16,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),85.05,1391.15,2.84,0.0,1
9122-Umrob,No,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.3,20.3,0.68,0.0,1
9124-Lhcjq,Yes,Female,0,No,No,1,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,85.45,85.45,2.85,1.0,0
9127-Fhjbz,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,114.0,8093.15,3.8,0.0,1
9127-Qrzmh,No,Male,0,Yes,No,44,Yes,No,Dsl,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),59.85,2603.95,2.0,0.0,1
9128-Cpxki,No,Female,0,No,No,59,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,No,Electronic Check,95.8,5655.45,3.19,0.0,0
9129-Uxerg,No,Female,1,No,No,18,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),103.6,1806.35,3.45,0.0,0
9133-Ayjzg,No,Female,0,No,No,23,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),98.7,2249.1,3.29,0.0,0
9134-Ceqmf,Yes,Male,1,Yes,No,7,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.5,676.7,2.98,1.0,1
9134-Wyrvp,No,Male,0,No,No,51,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,One Year,No,Mailed Check,86.35,4267.15,2.88,0.0,1
9135-Hswoc,No,Male,0,Yes,Yes,64,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),19.7,1274.05,0.66,0.0,1
9135-Mgvpy,No,Male,0,Yes,No,69,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,84.7,5878.9,2.82,0.0,1
9136-Alybr,Yes,Male,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,24.45,24.45,0.82,1.0,1
9137-Noqka,No,Male,1,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.2,37.2,0.64,0.0,1
9137-Uiypg,No,Female,0,Yes,Yes,35,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,106.9,3756.45,3.56,0.0,0
9138-Efsmo,No,Male,0,Yes,Yes,26,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Bank Transfer (Automatic),78.95,2034.25,2.63,0.0,1
9139-Twbas,No,Female,0,Yes,No,26,No,No Phone Service,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,No,Bank Transfer (Automatic),47.85,1190.5,1.6,0.0,0
9139-Wqqdy,Yes,Female,0,Yes,Yes,49,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,100.45,4941.8,3.35,1.0,0
9140-Czqzz,No,Female,0,Yes,No,68,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),79.6,5515.8,2.65,0.0,0
9142-Kzxop,No,Male,0,No,No,44,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),68.85,2958.95,2.3,0.0,1
9142-Xmyjh,No,Female,0,No,No,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),19.35,601.6,0.64,0.0,0
9143-Canjf,No,Female,0,Yes,Yes,24,Yes,No,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,No,Electronic Check,55.15,1319.85,1.84,0.0,0
9146-Jriox,No,Female,0,Yes,Yes,14,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,25.55,372.45,0.85,0.0,0
9150-Hepmb,No,Male,0,No,No,56,Yes,No,Dsl,Yes,No,Yes,No,No,No,One Year,No,Mailed Check,52.7,3019.7,1.76,0.0,1
9150-Kpbjq,No,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.65,116.85,0.65,0.0,0
9152-Amkak,No,Male,0,No,No,6,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,80.25,493.4,2.68,0.0,1
9153-Btbvv,No,Female,0,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.0,1753,0.83,0.0,0
9154-Qdgth,No,Male,0,Yes,Yes,43,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),104.3,4451.85,3.48,0.0,1
9158-Vctqb,Yes,Female,0,Yes,No,41,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),113.6,4594.95,3.79,1.0,0
9162-Mvwxh,,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,45.7,45.7,1.52,0.0,1
9163-Ghaye,No,Female,0,No,No,15,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,48.85,736.8,1.63,0.0,0
9167-Apmxz,No,Female,0,No,No,22,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),84.15,1821.95,2.8,0.0,0
9168-Inpsz,No,Female,1,Yes,No,44,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,104.15,4495.65,3.47,0.0,0
9169-Bsvin,No,Male,0,No,No,12,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),74.75,827.05,2.49,0.0,1
9170-Arbtb,No,Female,0,Yes,Yes,52,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.6,1012.4,0.65,0.0,0
9170-Cckou,Yes,Male,0,Yes,No,17,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Credit Card (Automatic),90.2,1454.15,3.01,1.0,1
9170-Gyzjc,Yes,Female,0,Yes,Yes,41,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Month-To-Month,No,Credit Card (Automatic),79.9,3326.2,2.66,1.0,0
9172-Ancrx,Yes,Female,0,No,No,10,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.7,973.25,3.29,1.0,0
9172-Jitsm,Yes,Female,0,Yes,Yes,26,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,90.8,2361.8,3.03,1.0,0
9173-Ivzvp,No,Female,0,Yes,Yes,53,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.9,1146.05,0.7,0.0,0
9174-Fkwze,Yes,Female,1,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,19.45,19.45,0.65,1.0,0
9174-Ihetn,No,Female,0,No,Yes,50,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,No,Credit Card (Automatic),70.35,3533.6,2.34,0.0,0
9178-Jhuvj,No,Male,0,Yes,Yes,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),24.1,587.4,0.8,0.0,1
9182-Eftqg,,Female,0,Yes,Yes,41,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Automatic),78.35,3211.2,2.61,0.0,0
